s_date,time,receipt_no,member_code,member_type,product_code,unit,quan,price,netextvat,nettotal,r_vatamt,unitcost,totalcost
10 06 2020,09:12:03,61715,,,1.71E+12,PK,2,115,214.95,230,15.05,77.57,155.14
10 06 2020,09:12:17,61715,,,8.86E+12,KG,3,130,390,390,0,107.3398,322.02
10 06 2020,09:12:30,61715,,,8.86E+12,PK,4,65,260,260,0,55.7669,223.07
10 06 2020,09:13:07,61715,,,8.86E+12,PK,2,70,140,140,0,61.0304,122.06
10 06 2020,09:13:43,61715,,,8.86E+12,PK,2,80,160,160,0,59.596,119.19
10 06 2020,09:14:11,61715,,,8.85E+12,PK,2,80,149.53,160,10.47,54.4699,108.94
10 06 2020,09:14:19,61715,,,8.85E+12,PK,1,70,65.43,70,4.57,58.598,58.6
10 06 2020,09:15:49,61716,,,8.86E+12,PK,20,140,2800,2800,0,104,2080
10 06 2020,09:17:39,61717,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
10 06 2020,09:18:04,61717,10504,2,8.86E+12,PK,10.9,195,2125.5,2125.5,0,150,1635
10 06 2020,09:18:18,61717,10504,2,8.86E+12,PK,2,405,810,810,0,377.3114,754.62
10 06 2020,09:19:16,61717,10504,2,3.01E+12,KG,5,53,265,265,0,36,180
10 06 2020,09:19:38,61717,10504,2,8.86E+12,PK,10,145,1450,1450,0,104,1040
10 06 2020,09:26:24,61718,10637,1,8.86E+12,PK,2,135,270,270,0,92,184
10 06 2020,09:26:35,61718,10637,1,8.86E+12,PK,1,375,375,375,0,377.5395,377.54
10 06 2020,09:28:25,61719,10629,2,8.86E+12,PK,10,16,160,160,0,7.2366,72.37
10 06 2020,09:30:36,61720,10590,2,3.01E+12,KG,15,50,750,750,0,36,540
10 06 2020,09:30:49,61720,10590,2,8.86E+12,PK,5,115,575,575,0,98,490
10 06 2020,09:31:07,61720,10590,2,8.86E+12,ก้อน,10,4,40,40,0,2.175,21.75
10 06 2020,09:31:26,61720,10590,2,8.86E+12,PK,5,58,290,290,0,55.4455,277.23
10 06 2020,09:32:56,61721,,,5.99E+12,ตัว,20,70,1308.41,1400,91.59,60.9694,1219.39
10 06 2020,09:46:20,61722,10534,2,8.86E+12,PK,1.55,140,217,217,0,102.0001,158.1
10 06 2020,09:54:00,61723,10563,1,3.01E+12,KG,10,53,530,530,0,36,360
10 06 2020,09:55:11,61724,10580,2,3.01E+12,KG,10,53,530,530,0,36,360
10 06 2020,09:55:22,61724,10580,2,8.86E+12,PK,1,115,115,115,0,98,98
10 06 2020,09:55:22,61724,10580,2,8.86E+12,PK,1,90,90,90,0,69,69
10 06 2020,09:56:47,61725,,,8.86E+12,PK,1,90,90,90,0,78.2271,78.23
10 06 2020,09:57:41,61726,,,8.86E+12,PK,1,90,90,90,0,78.2271,78.23
10 06 2020,09:57:50,61726,,,8.86E+12,PK,1,75,75,75,0,42,42
10 06 2020,10:15:09,61727,10525,4,8.86E+12,PK,6,405,2430,2430,0,377.1885,2263.13
10 06 2020,10:23:48,61728,,,8.86E+12,PK,1,84,84,84,0,78.2179,78.22
10 06 2020,10:23:50,61728,,,8.86E+12,PK,1,99,99,99,0,78.1593,78.16
10 06 2020,10:23:57,61728,,,8.85E+12,PK,1,125,116.82,125,8.18,93.667,93.67
10 06 2020,10:24:08,61728,,,8.86E+12,PK,4,145,580,580,0,92.0201,368.08
10 06 2020,10:24:15,61728,,,8.86E+12,PK,1,165,165,165,0,109,109
10 06 2020,10:24:21,61728,,,8.85E+12,PK,1,115,107.48,115,7.52,87.0085,87.01
10 06 2020,10:48:46,61729,,,8.86E+12,PK,1,75,70.09,75,4.91,58.77,58.77
10 06 2020,11:01:40,61730,,,2.99E+12,PK,5,90,450,450,0,72.2153,361.08
10 06 2020,11:01:42,61730,,,2.99E+12,PK,10,84,840,840,0,72.0894,720.89
10 06 2020,11:01:45,61730,,,2.99E+12,PK,20,78,1560,1560,0,72.087,1441.74
10 06 2020,11:01:47,61730,,,2.99E+12,PK,10,72,720,720,0,72.1782,721.78
10 06 2020,11:09:21,61731,,,2.99E+12,PK,5,90,450,450,0,72.2153,361.08
10 06 2020,11:09:22,61731,,,2.99E+12,PK,20,84,1680,1680,0,72.0894,1441.79
10 06 2020,11:09:25,61731,,,2.99E+12,PK,20,72,1440,1440,0,72.1782,1443.56
10 06 2020,11:10:15,61732,,,8.86E+12,PK,1,135,135,135,0,92,92
10 06 2020,11:10:22,61732,,,8.85E+12,PK,1,80,74.77,80,5.23,54.4699,54.47
10 06 2020,11:10:45,61732,,,8.85E+12,PK,1,120,112.15,120,7.85,83.458,83.46
10 06 2020,11:12:15,61733,,,8.86E+12,PK,5,145,725,725,0,104,520
10 06 2020,11:12:18,61733,,,8.86E+12,PK,5,115,575,575,0,98,490
10 06 2020,11:12:19,61733,,,8.86E+12,PK,3,80,240,240,0,69,207
10 06 2020,11:13:30,61734,10614,2,2.99E+12,PK,10,90,900,900,0,72.2153,722.15
10 06 2020,11:13:31,61734,10614,2,2.99E+12,PK,10,78,780,780,0,72.0894,720.89
10 06 2020,11:14:07,61734,10614,2,2.99E+12,PK,10,72,720,720,0,72.087,720.87
10 06 2020,11:15:22,61735,,,8.86E+12,KG,50,90,4500,4500,0,52,2600
10 06 2020,11:16:35,61736,10518,4,2.99E+12,PK,10,99,990,990,0,72.2488,722.49
10 06 2020,11:16:37,61736,10518,4,2.99E+12,PK,10,90,900,900,0,72.2153,722.15
10 06 2020,11:16:41,61736,10518,4,2.99E+12,PK,30,72,2160,2160,0,72.0894,2162.68
10 06 2020,11:16:43,61736,10518,4,2.99E+12,PK,20,60,1200,1200,0,72.1782,1443.56
10 06 2020,11:17:59,61737,10548,2,2.99E+12,PK,10,99,990,990,0,72.2488,722.49
10 06 2020,11:18:02,61737,10548,2,2.99E+12,PK,20,90,1800,1800,0,72.2153,1444.31
10 06 2020,11:18:27,61737,10548,2,2.99E+12,PK,80,72,5760,5760,0,72.0894,5767.15
10 06 2020,11:41:47,61738,10519,2,8.86E+12,PK,3,420,1260,1260,0,377.1885,1131.57
10 06 2020,12:04:56,61739,,,8.85E+12,PK,1,165,154.21,165,10.79,113.6165,113.62
10 06 2020,12:18:48,61740,10550,2,8.86E+12,PK,5,25,125,125,0,14,70
10 06 2020,12:19:04,61740,10550,2,8.86E+12,KG,22.43,68,1525.25,1525.25,0,55,1233.65
10 06 2020,12:20:40,61741,10636,1,1.83E+12,KG,8,65,520,520,0,52.0715,416.57
10 06 2020,12:20:43,61741,10636,1,1.83E+12,KG,6,150,900,900,0,113.6442,681.87
10 06 2020,12:20:45,61741,10636,1,1.83E+12,PK,5,56,280,280,0,47.608,238.04
10 06 2020,12:22:09,61742,,,8.86E+12,PK,1,90,90,90,0,78.2271,78.23
10 06 2020,12:23:34,61743,,,8.86E+12,PK,1,84,84,84,0,78.2179,78.22
10 06 2020,13:47:32,61744,,,8.86E+12,PK,3,65,195,195,0,55.7669,167.3
10 06 2020,13:51:25,61744,,,8.86E+12,PK,1,99,99,99,0,78.1593,78.16
10 06 2020,13:52:18,61745,,,8.86E+12,PK,3,90,270,270,0,78.2271,234.68
10 06 2020,13:52:54,61746,10610,2,8.86E+12,KG,80,32,2560,2560,0,18.8629,1509.03
10 06 2020,14:00:55,61747,10603,4,2.99E+12,PK,20,99,1980,1980,0,72.2488,1444.98
10 06 2020,14:00:57,61747,10603,4,2.99E+12,PK,50,90,4500,4500,0,72.2153,3610.77
10 06 2020,14:01:54,61747,10603,4,2.99E+12,PK,150,69,10350,10350,0,72.0894,10813.41
10 06 2020,14:01:00,61747,10603,4,2.99E+12,PK,150,57,8550,8550,0,72.1782,10826.73
10 06 2020,14:03:16,61748,10618,2,2.99E+12,PK,10,99,990,990,0,72.2488,722.49
10 06 2020,14:03:18,61748,10618,2,2.99E+12,PK,10,90,900,900,0,72.2153,722.15
10 06 2020,14:03:20,61748,10618,2,2.99E+12,PK,50,69,3450,3450,0,72.0894,3604.47
10 06 2020,14:03:24,61748,10618,2,2.99E+12,PK,30,63,1890,1890,0,72.087,2162.61
10 06 2020,14:03:25,61748,10618,2,2.99E+12,PK,50,57,2850,2850,0,72.1782,3608.91
10 06 2020,14:27:09,61749,,,8.86E+12,PK,1,375,375,375,0,377.5395,377.54
10 06 2020,15:03:53,61750,10582,2,8.86E+12,PK,2,165,330,330,0,109,218
10 06 2020,15:03:54,61750,10582,2,8.86E+12,PK,2,150,300,300,0,92.0201,184.04
10 06 2020,15:03:55,61750,10582,2,8.86E+12,PK,2,155,310,310,0,109,218
10 06 2020,15:04:35,61751,,,8.86E+12,PK,10,55,550,550,0,39,390
10 06 2020,15:04:46,61751,,,8.86E+12,PK,6,70,420,420,0,42,252
10 06 2020,15:33:54,61752,,,8.86E+12,PK,11.54,65,750,750,0,60.9909,703.83
10 06 2020,15:35:45,61753,,,5.99E+12,ตัว,10,70,654.21,700,45.79,60.9694,609.69
10 06 2020,15:36:33,61754,,,8.86E+12,PK,9.27,65,602.5,602.5,0,60.9909,565.39
10 06 2020,15:55:19,61755,,,8.85E+12,PK,3,115,322.43,345,22.57,83.458,250.37
10 06 2020,15:55:22,61755,,,8.86E+12,PK,1,110,110,110,0,92,92
10 06 2020,15:56:37,61756,10593,2,1.83E+12,PK,5.3,90,477,477,0,81.4837,431.86
10 06 2020,15:56:39,61756,10593,2,8.86E+12,PK,2,115,230,230,0,98,196
10 06 2020,16:00:58,61757,,,8.86E+12,PK,3,84,252,252,0,78.2179,234.65
10 06 2020,16:01:42,61757,,,8.85E+12,ขวด,1,33,30.84,33,2.16,27.9046,27.9
10 06 2020,16:01:45,61757,,,8.85E+12,ถุง,1,25,23.37,25,1.63,18.5586,18.56
10 06 2020,16:14:41,61758,,,8.86E+12,PK,1,130,130,130,0,92,92
10 06 2020,16:45:20,61759,,,8.86E+12,PK,1,90,90,90,0,78.2271,78.23
10 06 2020,16:45:36,61759,,,8.86E+12,PK,1,135,135,135,0,92,92
10 06 2020,16:45:55,61759,,,8.86E+12,PK,1,20,20,20,0,9.857,9.86
10 06 2020,16:52:39,61760,,,8.85E+12,PK,1,220,205.61,220,14.39,166.028,166.03
10 06 2020,16:52:53,61760,,,8.85E+12,PK,2,120,224.3,240,15.7,83.458,166.92
10 06 2020,17:00:30,61761,,,8.86E+12,PK,1,155,155,155,0,109,109
10 06 2020,17:03:43,61762,,,8.86E+12,KG,2,135,270,270,0,107.3398,214.68
10 06 2020,17:11:33,61763,,,8.86E+12,PK,1,99,99,99,0,78.1593,78.16
10 06 2020,17:24:54,61764,,,8.85E+12,PK,3,75,210.28,225,14.72,54.4699,163.41
10 06 2020,17:24:56,61764,,,8.85E+12,PK,1,120,112.15,120,7.85,83.458,83.46
10 06 2020,17:27:46,61765,10605,4,8.86E+12,PK,20,70,1400,1400,0,42,840
10 06 2020,17:30:14,61766,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4571,83.46
11 06 2020,08:01:47,61767,10609,2,8.86E+12,KG,3,130,390,390,0,107.1252,321.38
11 06 2020,08:01:51,61767,10609,2,8.86E+12,PK,2,145,290,290,0,104,208
11 06 2020,08:01:53,61767,10609,2,8.86E+12,PK,3,115,345,345,0,98,294
11 06 2020,08:01:56,61767,10609,2,8.86E+12,PK,3,80,240,240,0,69,207
11 06 2020,08:01:59,61767,10609,2,8.85E+12,PK,1,80,74.77,80,5.23,54.4699,54.47
11 06 2020,08:03:00,61768,,,8.86E+12,PK,1,99,99,99,0,78.1503,78.15
11 06 2020,08:03:00,61768,,,8.86E+12,PK,1,90,90,90,0,78.1462,78.15
11 06 2020,08:03:04,61768,,,8.86E+12,PK,1,155,155,155,0,109,109
11 06 2020,08:03:09,61768,,,8.85E+12,PK,1,135,126.17,135,8.83,91.8928,91.89
11 06 2020,08:24:25,61769,,,8.86E+12,PK,2,80,160,160,0,55.7669,111.53
11 06 2020,08:24:29,61769,,,8.86E+12,PK,1,99,99,99,0,78.1503,78.15
11 06 2020,08:34:01,61770,10591,2,8.86E+12,PK,20,15,300,300,0,7.3959,147.92
11 06 2020,08:35:23,61771,10520,2,8.85E+12,PK,10,120,1121.5,1200,78.5,97.6638,976.64
11 06 2020,08:35:26,61771,10520,2,8.85E+12,PK,5,185,864.48,925,60.52,142.0564,710.28
11 06 2020,08:36:12,61772,10504,2,8.86E+12,PK,3,180,504.67,540,35.33,141.1213,423.36
11 06 2020,08:36:18,61772,10504,2,8.85E+12,PK,3,115,322.43,345,22.57,83.4571,250.37
11 06 2020,08:36:26,61772,10504,2,8.85E+12,PK,3,185,518.69,555,36.31,142.0564,426.17
11 06 2020,08:36:39,61772,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
11 06 2020,08:36:50,61772,10504,2,3.01E+12,KG,5,53,265,265,0,36,180
11 06 2020,08:58:08,61773,10584,2,8.86E+12,PK,5,58,290,290,0,56.4909,282.45
11 06 2020,08:58:15,61773,10584,2,8.86E+12,PK,1,20,20,20,0,9.857,9.86
11 06 2020,08:58:33,61773,10584,2,8.86E+12,PK,8.33,65,541.5,541.5,0,60.9933,508.07
11 06 2020,09:05:01,61774,,,8.86E+12,PK,1,110,110,110,0,92,92
11 06 2020,09:27:14,61775,,,8.86E+12,PK,3.92,140,548.75,548.75,0,102.0013,399.85
11 06 2020,09:33:49,61776,,,8.86E+12,PK,1,80,80,80,0,60.7542,60.75
11 06 2020,09:34:12,61776,,,8.86E+12,PK,1,125,125,125,0,90,90
11 06 2020,09:56:04,61777,,,8.86E+12,PK,2,135,270,270,0,96,192
11 06 2020,10:09:26,61778,10595,2,8.86E+12,PK,40,50,2000,2000,0,30,1200
11 06 2020,10:10:34,61779,10573,2,8.86E+12,PK,6.3,130,819,819,0,102,642.6
11 06 2020,10:11:26,61780,10583,2,8.86E+12,KG,7.97,68,542,542,0,55,438.35
11 06 2020,10:12:10,61781,,,3.01E+12,KG,15,50,750,750,0,36,540
11 06 2020,10:13:12,61782,10505,2,8.86E+12,PK,2,375,750,750,0,377.3947,754.79
11 06 2020,10:13:16,61782,10505,2,3.01E+12,KG,60,50,3000,3000,0,36,2160
11 06 2020,10:13:19,61782,10505,2,8.86E+12,PK,40,100,4000,4000,0,92,3680
11 06 2020,10:14:22,61783,10590,2,8.86E+12,PK,15,50,750,750,0,30,450
11 06 2020,10:14:29,61783,10590,2,8.86E+12,PK,3,115,345,345,0,98,294
11 06 2020,10:14:35,61783,10590,2,8.86E+12,PK,3,75,225,225,0,57.3651,172.1
11 06 2020,10:14:40,61783,10590,2,8.86E+12,PK,4.36,65,283.5,283.5,0,60.9933,265.93
11 06 2020,10:14:45,61783,10590,2,8.86E+12,ก้อน,10,4,40,40,0,2.122,21.22
11 06 2020,10:15:52,61784,,,8.86E+12,PK,12,80,960,960,0,69,828
11 06 2020,10:16:14,61784,,,8.86E+12,PK,88.02,135,11882.75,11882.75,0,106,9330.12
11 06 2020,10:18:19,61785,10581,2,8.86E+12,PK,10,48,480,480,0,29,290
11 06 2020,10:18:23,61785,10581,2,8.86E+12,PK,3,130,390,390,0,92,276
11 06 2020,10:19:27,61786,10589,2,3.01E+12,KG,5,53,265,265,0,36,180
11 06 2020,10:20:24,61787,10550,2,8.86E+12,PK,5,25,125,125,0,14,70
11 06 2020,10:20:37,61787,10550,2,8.86E+12,KG,16.22,68,1103,1103,0,55,892.1
11 06 2020,10:21:51,61788,10619,2,8.86E+12,KG,3,130,390,390,0,107.1252,321.38
11 06 2020,10:21:52,61788,10619,2,8.86E+12,PK,2,115,230,230,0,98,196
11 06 2020,10:22:05,61788,10619,2,8.86E+12,PK,2,55,110,110,0,35,70
11 06 2020,10:22:08,61788,10619,2,8.86E+12,PK,1,90,90,90,0,69,69
11 06 2020,10:22:16,61788,10619,2,8.86E+12,PK,1,160,149.53,160,10.47,128.97,128.97
11 06 2020,10:22:21,61788,10619,2,8.86E+12,PK,1,135,135,135,0,96,96
11 06 2020,10:22:27,61788,10619,2,8.86E+12,PK,2,80,160,160,0,55.7669,111.53
11 06 2020,10:23:37,61789,,,8.86E+12,PK,3.34,130,434.25,434.25,0,102,340.68
11 06 2020,10:23:41,61789,,,8.86E+12,KG,8,130,1040,1040,0,107.1252,857
11 06 2020,10:23:48,61789,,,8.86E+12,PK,8,65,520,520,0,55.7669,446.14
11 06 2020,10:23:53,61789,,,8.86E+12,PK,2,115,230,230,0,98,196
11 06 2020,10:23:57,61789,,,8.85E+12,PK,1,125,116.82,125,8.18,93.667,93.67
11 06 2020,10:28:35,61790,10622,1,8.86E+12,PK,1,185,172.9,185,12.1,141.1213,141.12
11 06 2020,10:28:38,61790,10622,1,8.86E+12,KG,2,139,259.81,278,18.19,117,234
11 06 2020,11:18:04,61791,,,8.86E+12,PK,1,115,115,115,0,98,98
11 06 2020,11:20:15,61791,,,8.86E+12,PK,1.24,205,254.25,254.25,0,150,186
11 06 2020,11:20:38,61791,,,8.85E+12,PK,1,70,65.42,70,4.58,58.598,58.6
11 06 2020,11:26:16,61792,11491,2,8.86E+12,PK,1,99,99,99,0,78.1503,78.15
11 06 2020,11:26:30,61792,11491,2,8.86E+12,PK,1,135,135,135,0,92,92
11 06 2020,11:26:31,61792,11491,2,8.86E+12,PK,1,125,125,125,0,90,90
11 06 2020,11:27:53,61793,10548,2,2.99E+12,PK,80,66,5280,5280,0,72.0879,5767.03
11 06 2020,11:27:55,61793,10548,2,2.99E+12,PK,50,60,3000,3000,0,72.1124,3605.62
11 06 2020,11:27:58,61793,10548,2,2.99E+12,PK,10,57,570,570,0,72.136,721.36
11 06 2020,11:30:42,61794,10512,4,2.99E+12,PK,20,69,1380,1380,0,72.1124,1442.25
11 06 2020,11:36:52,61795,10575,2,8.86E+12,PK,8,47,376,376,0,28.2688,226.15
11 06 2020,11:36:59,61795,10575,2,8.85E+12,PK,1,120,112.15,120,7.85,83.4571,83.46
11 06 2020,11:38:51,61796,,,8.85E+12,PK,3,115,322.43,345,22.57,83.458,250.37
11 06 2020,11:51:40,61797,,,8.85E+12,PK,1,190,177.57,190,12.43,142.0564,142.06
11 06 2020,11:51:41,61797,,,8.85E+12,PK,1,220,205.61,220,14.39,166.028,166.03
11 06 2020,11:52:13,61798,,,8.86E+12,PK,2,80,160,160,0,55.7669,111.53
11 06 2020,11:53:02,61799,10610,2,8.86E+12,KG,100,32,3200,3200,0,18.7202,1872.02
11 06 2020,12:07:36,61800,,,8.86E+12,PK,1,145,145,145,0,104,104
11 06 2020,12:10:56,61801,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4571,83.46
11 06 2020,12:10:57,61801,,,8.86E+12,PK,1,126,117.76,126,8.24,96.2616,96.26
11 06 2020,12:13:29,61802,,,8.86E+12,PK,1,99,99,99,0,78.1503,78.15
11 06 2020,12:36:31,61803,,,8.86E+12,PK,1,135,135,135,0,96,96
11 06 2020,12:44:46,61804,,,3.99E+12,PK,27.2,80,2176,2176,0,65,1768
11 06 2020,13:29:29,61805,,,8.86E+12,PK,1,135,135,135,0,92,92
11 06 2020,13:29:58,61805,,,8.86E+12,PK,1,84,84,84,0,78.176,78.18
11 06 2020,13:59:50,61806,,,8.86E+12,PK,5,150,750,750,0,106,530
11 06 2020,14:08:19,61807,,,8.86E+12,PK,8,165,1320,1320,0,109,872
11 06 2020,14:08:59,61807,,,8.86E+12,PK,5,145,725,725,0,92.0177,460.09
11 06 2020,14:09:22,61807,,,8.86E+12,PK,2,155,310,310,0,109,218
11 06 2020,14:10:29,61807,,,8.86E+12,PK,10,120,1200,1200,0,92,920
11 06 2020,14:11:57,61808,,,2.99E+12,PK,10,99,990,990,0,72.1819,721.82
11 06 2020,14:12:00,61808,,,2.99E+12,PK,30,90,2700,2700,0,72.1557,2164.67
11 06 2020,14:12:02,61808,,,2.99E+12,PK,50,84,4200,4200,0,72.076,3603.8
11 06 2020,14:12:04,61808,,,2.99E+12,PK,50,72,3600,3600,0,72.1124,3605.62
11 06 2020,14:12:32,61809,10618,2,2.99E+12,PK,20,99,1980,1980,0,72.1819,1443.64
11 06 2020,14:12:35,61809,10618,2,2.99E+12,PK,100,69,6900,6900,0,72.076,7207.6
11 06 2020,14:13:32,61809,10618,2,2.99E+12,PK,100,63,6300,6300,0,72.0879,7208.79
11 06 2020,14:13:33,61809,10618,2,2.99E+12,PK,100,57,5700,5700,0,72.1124,7211.24
11 06 2020,14:43:01,61810,,,8.86E+12,PK,4,525,2100,2100,0,377.2475,1508.99
11 06 2020,14:43:03,61810,,,8.86E+12,PK,4,465,1860,1860,0,377.316,1509.26
11 06 2020,14:43:04,61810,,,8.86E+12,PK,2,435,870,870,0,377.206,754.41
11 06 2020,14:48:22,61811,10603,4,2.99E+12,PK,20,105,2100,2100,0,72.1819,1443.64
11 06 2020,14:48:24,61811,10603,4,2.99E+12,PK,50,93,4650,4650,0,72.1557,3607.79
11 06 2020,14:48:28,61811,10603,4,2.99E+12,PK,100,81,8100,8100,0,72.076,7207.6
11 06 2020,14:48:30,61811,10603,4,2.99E+12,PK,150,60,9000,9000,0,72.1124,10816.86
11 06 2020,14:54:44,61812,,,8.86E+12,KG,7.86,68,534.5,534.5,0,55,432.3
11 06 2020,14:54:51,61812,,,8.86E+12,PK,1,75,75,75,0,42,42
11 06 2020,15:15:28,61813,,,8.86E+12,PK,3,99,297,297,0,78.1503,234.45
11 06 2020,15:17:13,61814,,,8.86E+12,PK,2,84,168,168,0,78.176,156.35
11 06 2020,15:17:49,61814,,,8.86E+12,KG,1,139,129.91,139,9.09,117,117
11 06 2020,15:18:02,61814,,,8.86E+12,PK,2,155,310,310,0,109,218
11 06 2020,15:32:54,61815,10593,2,1.83E+12,PK,2.66,90,239.5,239.5,0,81.4837,216.75
11 06 2020,15:32:57,61815,10593,2,1.83E+12,PK,2.59,90,233,233,0,80.4837,208.45
11 06 2020,15:46:36,61816,,,8.86E+12,PK,1,135,135,135,0,92,92
11 06 2020,15:46:40,61816,,,8.86E+12,PK,1,70,70,70,0,60.7542,60.75
11 06 2020,15:46:40,61816,,,8.86E+12,PK,1,68,68,68,0,61.8809,61.88
11 06 2020,15:54:17,61817,,,8.86E+12,PK,1,130,130,130,0,92,92
11 06 2020,16:06:10,61818,,,8.85E+12,PK,2,120,224.3,240,15.7,83.458,166.92
11 06 2020,16:18:55,61819,,,5.99E+12,ตัว,10,72,672.9,720,47.1,60.9898,609.9
11 06 2020,17:00:16,61820,10582,2,8.86E+12,PK,2,165,330,330,0,109,218
11 06 2020,17:00:17,61820,10582,2,8.86E+12,PK,2,150,300,300,0,92.0177,184.04
11 06 2020,17:00:19,61820,10582,2,8.86E+12,PK,2,155,310,310,0,109,218
11 06 2020,17:08:10,61821,,,8.86E+12,PK,3,105,315,315,0,90,270
11 06 2020,17:09:46,61822,,,8.86E+12,PK,1,75,75,75,0,42,42
11 06 2020,17:10:46,61822,,,8.86E+12,PK,8.54,72,615,615,0,60.9933,520.88
11 06 2020,17:33:10,61823,,,8.86E+12,PK,3,145,435,435,0,104,312
11 06 2020,17:33:18,61823,,,8.86E+12,KG,1,135,135,135,0,107.1252,107.13
11 06 2020,17:34:21,61823,,,8.86E+12,PK,1,130,130,130,0,87,87
11 06 2020,17:34:42,61823,,,8.86E+12,PK,1,155,155,155,0,106,106
11 06 2020,17:34:50,61823,,,8.86E+12,PK,20,55,1100,1100,0,39,780
11 06 2020,17:37:42,61823,,,8.86E+12,PK,11.11,14,155.5,155.5,0,11,122.21
11 06 2020,17:37:50,61823,,,8.86E+12,PK,4.2,64,268.75,268.75,0,62,260.4
11 06 2020,17:40:44,61823,,,8.86E+12,KG,10,95,950,950,0,52,520
11 06 2020,17:51:10,61824,,,8.86E+12,PK,1,99,99,99,0,78.1503,78.15
11 06 2020,17:51:14,61824,,,8.86E+12,PK,1,150,150,150,0,104,104
11 06 2020,17:51:19,61824,,,8.86E+12,PK,1,70,70,70,0,60.7542,60.75
11 06 2020,17:51:25,61824,,,8.85E+12,PK,1,120,112.15,120,7.85,83.458,83.46
11 06 2020,17:56:43,61825,10605,4,8.86E+12,PK,20,70,1400,1400,0,42,840
12 06 2020,08:19:18,61826,,,8.86E+12,PK,5,100,467.29,500,32.71,51.4017,257.01
12 06 2020,08:19:34,61826,,,8.86E+12,KG,2,100,186.92,200,13.08,74.7667,149.53
12 06 2020,08:34:52,61827,,,8.85E+12,PK,1,115,107.48,115,7.52,87.0085,87.01
12 06 2020,08:39:17,61828,10573,2,8.86E+12,PK,2.98,130,387.5,387.5,0,102,303.96
12 06 2020,08:39:21,61828,10573,2,8.86E+12,PK,5,110,550,550,0,92,460
12 06 2020,08:40:11,61829,,,8.86E+12,PK,10,50,500,500,0,30,300
12 06 2020,08:42:40,61830,10623,2,8.86E+12,PK,20,115,2300,2300,0,98,1960
12 06 2020,08:43:58,61831,10520,2,8.86E+12,PK,5,180,841.12,900,58.88,141.1213,705.61
12 06 2020,08:44:03,61831,10520,2,8.86E+12,PK,3,420,1260,1260,0,377.2304,1131.69
12 06 2020,08:46:32,61832,,,8.86E+12,PK,22.65,140,3171,3171,0,102.0005,2310.31
12 06 2020,08:50:22,61833,10583,2,8.86E+12,KG,8.56,68,582,582,0,55,470.8
12 06 2020,08:51:15,61834,10504,2,8.86E+12,PK,5,50,250,250,0,30,150
12 06 2020,08:51:20,61834,10504,2,8.86E+12,PK,1,405,405,405,0,377.3114,377.31
12 06 2020,08:51:24,61834,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
12 06 2020,08:56:26,61835,,,8.86E+12,PK,2,435,870,870,0,377.2304,754.46
12 06 2020,08:56:33,61835,,,8.86E+12,PK,3,120,360,360,0,113.107,339.32
12 06 2020,08:56:36,61835,,,8.86E+12,PK,3,65,195,195,0,61.8809,185.64
12 06 2020,08:56:53,61835,,,8.86E+12,PK,5,115,575,575,0,98,490
12 06 2020,08:57:51,61836,,,8.85E+12,PK,5,115,537.38,575,37.62,83.458,417.29
12 06 2020,08:57:56,61836,,,8.85E+12,PK,2,120,224.3,240,15.7,83.4571,166.91
12 06 2020,08:58:00,61836,,,8.85E+12,PK,4,185,691.59,740,48.41,142.0564,568.23
12 06 2020,09:01:47,61837,10584,2,8.86E+12,PK,5,58,290,290,0,56.7792,283.9
12 06 2020,09:01:54,61837,10584,2,8.86E+12,PK,1,20,20,20,0,9.857,9.86
12 06 2020,09:02:21,61837,10584,2,8.86E+12,PK,18.15,68,1234.25,1234.25,0,60.9956,1107.07
12 06 2020,09:05:30,61838,10505,2,8.86E+12,PK,40,100,4000,4000,0,92,3680
12 06 2020,09:05:34,61838,10505,2,8.86E+12,PK,2,375,750,750,0,377.3327,754.67
12 06 2020,09:05:51,61838,10505,2,8.86E+12,PK,60,50,3000,3000,0,30,1800
12 06 2020,09:07:15,61839,10573,2,8.86E+12,PK,2.98,130,387.5,387.5,0,102,303.96
12 06 2020,09:08:08,61840,10519,2,8.86E+12,PK,5,405,2025,2025,0,377.2304,1886.15
12 06 2020,09:08:32,61841,,,8.86E+12,PK,1,125,125,125,0,98,98
12 06 2020,09:23:29,61842,10637,1,8.86E+12,PK,3,145,435,435,0,104,312
12 06 2020,09:23:30,61842,10637,1,8.86E+12,PK,1,135,135,135,0,92,92
12 06 2020,09:28:47,61843,,,8.86E+12,PK,1,135,135,135,0,92,92
12 06 2020,09:29:22,61844,,,8.86E+12,PK,1,84,84,84,0,78.176,78.18
12 06 2020,09:31:31,61845,10619,2,8.86E+12,KG,4,130,520,520,0,106.9544,427.82
12 06 2020,09:31:33,61845,10619,2,8.86E+12,PK,1,125,125,125,0,98,98
12 06 2020,09:31:39,61845,10619,2,8.86E+12,PK,1,75,75,75,0,56.5325,56.53
12 06 2020,09:43:57,61846,,,8.85E+12,PK,1,190,177.57,190,12.43,142.0564,142.06
12 06 2020,09:43:58,61846,,,8.85E+12,PK,2,120,224.3,240,15.7,83.458,166.92
